spectrum_id,model,pool,rank,reciprocal_rank,hit_at_1,hit_at_5,seen_in_axis2,adduct,n_peaks
1470,fine_tuned,closed,307,0.003257328990228013,False,False,True,[M-NH3+H]+,1
1470,fine_tuned,open,3785,0.0002642007926023778,False,False,True,[M-NH3+H]+,1
1470,frozen,closed,122,0.00819672131147541,False,False,True,[M-NH3+H]+,1
1470,frozen,open,288,0.003472222222222222,False,False,True,[M-NH3+H]+,1
1471,fine_tuned,closed,289,0.0034602076124567475,False,False,True,[M-NH3+H]+,5
1471,fine_tuned,open,3814,0.00026219192448872575,False,False,True,[M-NH3+H]+,5
1471,frozen,closed,441,0.0022675736961451248,False,False,True,[M-NH3+H]+,5
1471,frozen,open,6039,0.00016559032952475575,False,False,True,[M-NH3+H]+,5
1472,fine_tuned,closed,49,0.02040816326530612,False,False,True,[M-H2O+H]+,2
1472,fine_tuned,open,1369,0.0007304601899196494,False,False,True,[M-H2O+H]+,2
1472,frozen,closed,72,0.013888888888888888,False,False,True,[M-H2O+H]+,2
1472,frozen,open,1674,0.0005973715651135006,False,False,True,[M-H2O+H]+,2
1474,fine_tuned,closed,82,0.012195121951219513,False,False,True,[M-H2O+H]+,1
1474,fine_tuned,open,1173,0.0008525149190110827,False,False,True,[M-H2O+H]+,1
1474,frozen,closed,265,0.0037735849056603774,False,False,True,[M-H2O+H]+,1
1474,frozen,open,1061,0.000942507068803016,False,False,True,[M-H2O+H]+,1
1475,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,4
1475,fine_tuned,open,1,1.0,True,True,True,[M+H]+,4
1475,frozen,closed,9,0.1111111111111111,False,False,True,[M+H]+,4
1475,frozen,open,20,0.05,False,False,True,[M+H]+,4
1476,fine_tuned,closed,69,0.014492753623188406,False,False,True,[M+NH4]+,2
1476,fine_tuned,open,1813,0.0005515719801434088,False,False,True,[M+NH4]+,2
1476,frozen,closed,11,0.09090909090909091,False,False,True,[M+NH4]+,2
1476,frozen,open,11,0.09090909090909091,False,False,True,[M+NH4]+,2
1477,fine_tuned,closed,427,0.00234192037470726,False,False,False,[M+NH4]+,1
1477,fine_tuned,open,4657,0.00021473051320592657,False,False,False,[M+NH4]+,1
1477,frozen,closed,316,0.0031645569620253164,False,False,False,[M+NH4]+,1
1477,frozen,open,4930,0.00020283975659229209,False,False,False,[M+NH4]+,1
1478,fine_tuned,closed,73,0.0136986301369863,False,False,False,[M+Na]+,2
1478,fine_tuned,open,1014,0.0009861932938856016,False,False,False,[M+Na]+,2
1478,frozen,closed,213,0.004694835680751174,False,False,False,[M+Na]+,2
1478,frozen,open,4086,0.0002447381302006853,False,False,False,[M+Na]+,2
1480,fine_tuned,closed,233,0.004291845493562232,False,False,True,[M+H]+,7
1480,fine_tuned,open,3288,0.00030413625304136254,False,False,True,[M+H]+,7
1480,frozen,closed,140,0.007142857142857143,False,False,True,[M+H]+,7
1480,frozen,open,266,0.0037593984962406013,False,False,True,[M+H]+,7
1482,fine_tuned,closed,277,0.0036101083032490976,False,False,True,[M+NH4]+,2
1482,fine_tuned,open,2803,0.00035676061362825543,False,False,True,[M+NH4]+,2
1482,frozen,closed,405,0.0024691358024691358,False,False,True,[M+NH4]+,2
1482,frozen,open,4944,0.0002022653721682848,False,False,True,[M+NH4]+,2
1484,fine_tuned,closed,19,0.05263157894736842,False,False,True,[M+H]+,4
1484,fine_tuned,open,1018,0.0009823182711198428,False,False,True,[M+H]+,4
1484,frozen,closed,25,0.04,False,False,True,[M+H]+,4
1484,frozen,open,105,0.009523809523809525,False,False,True,[M+H]+,4
1485,fine_tuned,closed,33,0.030303030303030304,False,False,True,[M+H]+,2
1485,fine_tuned,open,784,0.0012755102040816326,False,False,True,[M+H]+,2
1485,frozen,closed,59,0.01694915254237288,False,False,True,[M+H]+,2
1485,frozen,open,918,0.0010893246187363835,False,False,True,[M+H]+,2
1486,fine_tuned,closed,234,0.004273504273504274,False,False,True,[M+Na]+,6
1486,fine_tuned,open,3072,0.0003255208333333333,False,False,True,[M+Na]+,6
1486,frozen,closed,336,0.002976190476190476,False,False,True,[M+Na]+,6
1486,frozen,open,1180,0.000847457627118644,False,False,True,[M+Na]+,6
1487,fine_tuned,closed,141,0.0070921985815602835,False,False,True,[M+NH4]+,2
1487,fine_tuned,open,2790,0.00035842293906810036,False,False,True,[M+NH4]+,2
1487,frozen,closed,243,0.00411522633744856,False,False,True,[M+NH4]+,2
1487,frozen,open,3888,0.000257201646090535,False,False,True,[M+NH4]+,2
1488,fine_tuned,closed,249,0.004016064257028112,False,False,True,[M+NH4]+,1
1488,fine_tuned,open,3859,0.0002591344908007256,False,False,True,[M+NH4]+,1
1488,frozen,closed,224,0.004464285714285714,False,False,True,[M+NH4]+,1
1488,frozen,open,826,0.0012106537530266344,False,False,True,[M+NH4]+,1
1489,fine_tuned,closed,27,0.037037037037037035,False,False,True,[M+Na]+,5
1489,fine_tuned,open,487,0.002053388090349076,False,False,True,[M+Na]+,5
1489,frozen,closed,146,0.00684931506849315,False,False,True,[M+Na]+,5
1489,frozen,open,3257,0.00030703101013202335,False,False,True,[M+Na]+,5
1490,fine_tuned,closed,65,0.015384615384615385,False,False,True,[M+NH4]+,2
1490,fine_tuned,open,2322,0.0004306632213608958,False,False,True,[M+NH4]+,2
1490,frozen,closed,246,0.0040650406504065045,False,False,True,[M+NH4]+,2
1490,frozen,open,1086,0.0009208103130755065,False,False,True,[M+NH4]+,2
1492,fine_tuned,closed,617,0.0016207455429497568,False,False,False,[M-2H2O+H]+,13
1492,fine_tuned,open,5897,0.00016957775139901646,False,False,False,[M-2H2O+H]+,13
1492,frozen,closed,622,0.001607717041800643,False,False,False,[M-2H2O+H]+,13
1492,frozen,open,6128,0.00016318537859007833,False,False,False,[M-2H2O+H]+,13
1493,fine_tuned,closed,611,0.0016366612111292963,False,False,True,[M-2H2O+H]+,2
1493,fine_tuned,open,5736,0.00017433751743375174,False,False,True,[M-2H2O+H]+,2
1493,frozen,closed,67,0.014925373134328358,False,False,True,[M-2H2O+H]+,2
1493,frozen,open,2779,0.0003598416696653472,False,False,True,[M-2H2O+H]+,2
1494,fine_tuned,closed,25,0.04,False,False,False,[M+H]+,4
1494,fine_tuned,open,100,0.01,False,False,False,[M+H]+,4
1494,frozen,closed,25,0.04,False,False,False,[M+H]+,4
1494,frozen,open,1167,0.000856898029134533,False,False,False,[M+H]+,4
1495,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,8
1495,fine_tuned,open,1,1.0,True,True,True,[M+H]+,8
1495,frozen,closed,38,0.02631578947368421,False,False,True,[M+H]+,8
1495,frozen,open,1449,0.0006901311249137336,False,False,True,[M+H]+,8
1496,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,2
1496,fine_tuned,open,1,1.0,True,True,True,[M+H]+,2
1496,frozen,closed,566,0.0017667844522968198,False,False,True,[M+H]+,2
1496,frozen,open,5884,0.0001699524133242692,False,False,True,[M+H]+,2
1497,fine_tuned,closed,155,0.0064516129032258064,False,False,False,[M+H]+,7
1497,fine_tuned,open,1216,0.0008223684210526315,False,False,False,[M+H]+,7
1497,frozen,closed,309,0.003236245954692557,False,False,False,[M+H]+,7
1497,frozen,open,3338,0.0002995805871779509,False,False,False,[M+H]+,7
1498,fine_tuned,closed,528,0.001893939393939394,False,False,True,[M-2H2O+H]+,2
1498,fine_tuned,open,4609,0.00021696680407897592,False,False,True,[M-2H2O+H]+,2
1498,frozen,closed,21,0.047619047619047616,False,False,True,[M-2H2O+H]+,2
1498,frozen,open,1031,0.0009699321047526673,False,False,True,[M-2H2O+H]+,2
1499,fine_tuned,closed,146,0.00684931506849315,False,False,True,[M-H2O+H]+,2
1499,fine_tuned,open,1549,0.0006455777921239509,False,False,True,[M-H2O+H]+,2
1499,frozen,closed,6,0.16666666666666666,False,False,True,[M-H2O+H]+,2
1499,frozen,open,815,0.001226993865030675,False,False,True,[M-H2O+H]+,2
1500,fine_tuned,closed,17,0.058823529411764705,False,False,True,[M+H]+,3
1500,fine_tuned,open,830,0.0012048192771084338,False,False,True,[M+H]+,3
1500,frozen,closed,118,0.00847457627118644,False,False,True,[M+H]+,3
1500,frozen,open,2518,0.0003971405877680699,False,False,True,[M+H]+,3
1501,fine_tuned,closed,492,0.0020325203252032522,False,False,True,[M+Na]+,1
1501,fine_tuned,open,4140,0.00024154589371980676,False,False,True,[M+Na]+,1
1501,frozen,closed,480,0.0020833333333333333,False,False,True,[M+Na]+,1
1501,frozen,open,3862,0.0002589331952356292,False,False,True,[M+Na]+,1
1502,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,11
1502,fine_tuned,open,1,1.0,True,True,True,[M+H]+,11
1502,frozen,closed,413,0.002421307506053269,False,False,True,[M+H]+,11
1502,frozen,open,4312,0.00023191094619666049,False,False,True,[M+H]+,11
1503,fine_tuned,closed,2,0.5,False,True,False,[M+H]+,1
1503,fine_tuned,open,2,0.5,False,True,False,[M+H]+,1
1503,frozen,closed,578,0.0017301038062283738,False,False,False,[M+H]+,1
1503,frozen,open,5319,0.00018800526414739614,False,False,False,[M+H]+,1
1504,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,6
1504,fine_tuned,open,1,1.0,True,True,True,[M+H]+,6
1504,frozen,closed,158,0.006329113924050633,False,False,True,[M+H]+,6
1504,frozen,open,1154,0.0008665511265164644,False,False,True,[M+H]+,6
1505,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,3
1505,fine_tuned,open,1,1.0,True,True,True,[M+H]+,3
1505,frozen,closed,2,0.5,False,True,True,[M+H]+,3
1505,frozen,open,2,0.5,False,True,True,[M+H]+,3
1506,fine_tuned,closed,564,0.0017730496453900709,False,False,True,[M+H]+,2
1506,fine_tuned,open,4658,0.00021468441391155003,False,False,True,[M+H]+,2
1506,frozen,closed,614,0.0016286644951140066,False,False,True,[M+H]+,2
1506,frozen,open,6079,0.00016450074025333114,False,False,True,[M+H]+,2
1507,fine_tuned,closed,25,0.04,False,False,True,[M+H]+,3
1507,fine_tuned,open,1113,0.0008984725965858042,False,False,True,[M+H]+,3
1507,frozen,closed,35,0.02857142857142857,False,False,True,[M+H]+,3
1507,frozen,open,1136,0.0008802816901408451,False,False,True,[M+H]+,3
1508,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,7
1508,fine_tuned,open,1,1.0,True,True,True,[M+H]+,7
1508,frozen,closed,81,0.012345679012345678,False,False,True,[M+H]+,7
1508,frozen,open,3404,0.0002937720329024677,False,False,True,[M+H]+,7
1509,fine_tuned,closed,1,1.0,True,True,True,[M+NH4]+,3
1509,fine_tuned,open,10,0.1,False,False,True,[M+NH4]+,3
1509,frozen,closed,1,1.0,True,True,True,[M+NH4]+,3
1509,frozen,open,67,0.014925373134328358,False,False,True,[M+NH4]+,3
1511,fine_tuned,closed,22,0.045454545454545456,False,False,False,[M+NH4]+,3
1511,fine_tuned,open,1144,0.0008741258741258741,False,False,False,[M+NH4]+,3
1511,frozen,closed,36,0.027777777777777776,False,False,False,[M+NH4]+,3
1511,frozen,open,1379,0.0007251631617113851,False,False,False,[M+NH4]+,3
1512,fine_tuned,closed,12,0.08333333333333333,False,False,True,[M+H]+,1
1512,fine_tuned,open,321,0.003115264797507788,False,False,True,[M+H]+,1
1512,frozen,closed,555,0.0018018018018018018,False,False,True,[M+H]+,1
1512,frozen,open,5726,0.00017464198393293747,False,False,True,[M+H]+,1
1514,fine_tuned,closed,235,0.00425531914893617,False,False,False,[M+H]+,7
1514,fine_tuned,open,2988,0.00033467202141900936,False,False,False,[M+H]+,7
1514,frozen,closed,128,0.0078125,False,False,False,[M+H]+,7
1514,frozen,open,3029,0.0003301419610432486,False,False,False,[M+H]+,7
1515,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,2
1515,fine_tuned,open,1,1.0,True,True,True,[M+H]+,2
1515,frozen,closed,51,0.0196078431372549,False,False,True,[M+H]+,2
1515,frozen,open,2005,0.0004987531172069825,False,False,True,[M+H]+,2
1516,fine_tuned,closed,390,0.002564102564102564,False,False,False,[M+Na]+,2
1516,fine_tuned,open,2784,0.00035919540229885057,False,False,False,[M+Na]+,2
1516,frozen,closed,429,0.002331002331002331,False,False,False,[M+Na]+,2
1516,frozen,open,4564,0.00021910604732690623,False,False,False,[M+Na]+,2
1517,fine_tuned,closed,2,0.5,False,True,True,[M+H]+,2
1517,fine_tuned,open,2,0.5,False,True,True,[M+H]+,2
1517,frozen,closed,130,0.007692307692307693,False,False,True,[M+H]+,2
1517,frozen,open,2266,0.000441306266548985,False,False,True,[M+H]+,2
1518,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,2
1518,fine_tuned,open,1,1.0,True,True,True,[M+H]+,2
1518,frozen,closed,11,0.09090909090909091,False,False,True,[M+H]+,2
1518,frozen,open,21,0.047619047619047616,False,False,True,[M+H]+,2
1519,fine_tuned,closed,7,0.14285714285714285,False,False,True,[M+H]+,1
1519,fine_tuned,open,9,0.1111111111111111,False,False,True,[M+H]+,1
1519,frozen,closed,10,0.1,False,False,True,[M+H]+,1
1519,frozen,open,39,0.02564102564102564,False,False,True,[M+H]+,1
1520,fine_tuned,closed,2,0.5,False,True,True,[M+H]+,1
1520,fine_tuned,open,2,0.5,False,True,True,[M+H]+,1
1520,frozen,closed,69,0.014492753623188406,False,False,True,[M+H]+,1
1520,frozen,open,2482,0.00040290088638195,False,False,True,[M+H]+,1
1521,fine_tuned,closed,3,0.3333333333333333,False,True,True,[M+H]+,5
1521,fine_tuned,open,3,0.3333333333333333,False,True,True,[M+H]+,5
1521,frozen,closed,549,0.0018214936247723133,False,False,True,[M+H]+,5
1521,frozen,open,5641,0.0001772735330615139,False,False,True,[M+H]+,5
1522,fine_tuned,closed,31,0.03225806451612903,False,False,True,[M+NH4]+,1
1522,fine_tuned,open,585,0.0017094017094017094,False,False,True,[M+NH4]+,1
1522,frozen,closed,12,0.08333333333333333,False,False,True,[M+NH4]+,1
1522,frozen,open,130,0.007692307692307693,False,False,True,[M+NH4]+,1
1523,fine_tuned,closed,29,0.034482758620689655,False,False,True,[M+Na]+,2
1523,fine_tuned,open,554,0.0018050541516245488,False,False,True,[M+Na]+,2
1523,frozen,closed,594,0.0016835016835016834,False,False,True,[M+Na]+,2
1523,frozen,open,5888,0.00016983695652173913,False,False,True,[M+Na]+,2
1524,fine_tuned,closed,3,0.3333333333333333,False,True,True,[M+NH4]+,2
1524,fine_tuned,open,5,0.2,False,True,True,[M+NH4]+,2
1524,frozen,closed,227,0.004405286343612335,False,False,True,[M+NH4]+,2
1524,frozen,open,661,0.0015128593040847202,False,False,True,[M+NH4]+,2
1525,fine_tuned,closed,90,0.011111111111111112,False,False,True,[M+Na]+,2
1525,fine_tuned,open,1725,0.0005797101449275362,False,False,True,[M+Na]+,2
1525,frozen,closed,534,0.0018726591760299626,False,False,True,[M+Na]+,2
1525,frozen,open,4626,0.00021616947686986597,False,False,True,[M+Na]+,2
1527,fine_tuned,closed,258,0.003875968992248062,False,False,True,[M+NH4]+,2
1527,fine_tuned,open,652,0.0015337423312883436,False,False,True,[M+NH4]+,2
1527,frozen,closed,189,0.005291005291005291,False,False,True,[M+NH4]+,2
1527,frozen,open,3123,0.0003202049311559398,False,False,True,[M+NH4]+,2
1528,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,2
1528,fine_tuned,open,1,1.0,True,True,True,[M+H]+,2
1528,frozen,closed,479,0.0020876826722338203,False,False,True,[M+H]+,2
1528,frozen,open,5923,0.00016883336147222692,False,False,True,[M+H]+,2
1529,fine_tuned,closed,223,0.004484304932735426,False,False,True,[M+Na]+,4
1529,fine_tuned,open,1492,0.0006702412868632708,False,False,True,[M+Na]+,4
1529,frozen,closed,241,0.004149377593360996,False,False,True,[M+Na]+,4
1529,frozen,open,4264,0.00023452157598499062,False,False,True,[M+Na]+,4
1530,fine_tuned,closed,3,0.3333333333333333,False,True,True,[M-NH3+H]+,2
1530,fine_tuned,open,56,0.017857142857142856,False,False,True,[M-NH3+H]+,2
1530,frozen,closed,73,0.0136986301369863,False,False,True,[M-NH3+H]+,2
1530,frozen,open,2627,0.00038066235249333843,False,False,True,[M-NH3+H]+,2
1531,fine_tuned,closed,6,0.16666666666666666,False,False,True,[M+H]+,2
1531,fine_tuned,open,20,0.05,False,False,True,[M+H]+,2
1531,frozen,closed,426,0.002347417840375587,False,False,True,[M+H]+,2
1531,frozen,open,4276,0.00023386342376052386,False,False,True,[M+H]+,2
1532,fine_tuned,closed,477,0.0020964360587002098,False,False,True,[M+Na]+,1
1532,fine_tuned,open,5320,0.00018796992481203009,False,False,True,[M+Na]+,1
1532,frozen,closed,379,0.002638522427440633,False,False,True,[M+Na]+,1
1532,frozen,open,5696,0.00017556179775280898,False,False,True,[M+Na]+,1
1533,fine_tuned,closed,1,1.0,True,True,True,[M+Na]+,17
1533,fine_tuned,open,85,0.011764705882352941,False,False,True,[M+Na]+,17
1533,frozen,closed,182,0.005494505494505495,False,False,True,[M+Na]+,17
1533,frozen,open,4001,0.00024993751562109475,False,False,True,[M+Na]+,17
1535,fine_tuned,closed,445,0.0022471910112359553,False,False,True,[M+Na]+,1
1535,fine_tuned,open,2646,0.0003779289493575208,False,False,True,[M+Na]+,1
1535,frozen,closed,552,0.0018115942028985507,False,False,True,[M+Na]+,1
1535,frozen,open,5808,0.0001721763085399449,False,False,True,[M+Na]+,1
1536,fine_tuned,closed,594,0.0016835016835016834,False,False,True,[M-H2O+H]+,1
1536,fine_tuned,open,6206,0.00016113438607798906,False,False,True,[M-H2O+H]+,1
1536,frozen,closed,613,0.0016313213703099511,False,False,True,[M-H2O+H]+,1
1536,frozen,open,6245,0.0001601281024819856,False,False,True,[M-H2O+H]+,1
1537,fine_tuned,closed,446,0.002242152466367713,False,False,True,[M+H]+,3
1537,fine_tuned,open,5400,0.00018518518518518518,False,False,True,[M+H]+,3
1537,frozen,closed,516,0.001937984496124031,False,False,True,[M+H]+,3
1537,frozen,open,5099,0.00019611688566385565,False,False,True,[M+H]+,3
1538,fine_tuned,closed,485,0.002061855670103093,False,False,True,[M+NH4]+,5
1538,fine_tuned,open,4160,0.0002403846153846154,False,False,True,[M+NH4]+,5
1538,frozen,closed,492,0.0020325203252032522,False,False,True,[M+NH4]+,5
1538,frozen,open,4302,0.00023245002324500232,False,False,True,[M+NH4]+,5
1539,fine_tuned,closed,123,0.008130081300813009,False,False,True,[M+Na]+,1
1539,fine_tuned,open,2040,0.0004901960784313725,False,False,True,[M+Na]+,1
1539,frozen,closed,275,0.0036363636363636364,False,False,True,[M+Na]+,1
1539,frozen,open,3317,0.00030147723846849563,False,False,True,[M+Na]+,1
1540,fine_tuned,closed,116,0.008620689655172414,False,False,True,[M+Na]+,2
1540,fine_tuned,open,1443,0.000693000693000693,False,False,True,[M+Na]+,2
1540,frozen,closed,496,0.0020161290322580645,False,False,True,[M+Na]+,2
1540,frozen,open,4041,0.00024746349913387774,False,False,True,[M+Na]+,2
1541,fine_tuned,closed,63,0.015873015873015872,False,False,True,[M+H]+,1
1541,fine_tuned,open,1295,0.0007722007722007722,False,False,True,[M+H]+,1
1541,frozen,closed,475,0.002105263157894737,False,False,True,[M+H]+,1
1541,frozen,open,3954,0.00025290844714213456,False,False,True,[M+H]+,1
1542,fine_tuned,closed,429,0.002331002331002331,False,False,False,[M+H]+,9
1542,fine_tuned,open,4067,0.00024588148512417015,False,False,False,[M+H]+,9
1542,frozen,closed,157,0.006369426751592357,False,False,False,[M+H]+,9
1542,frozen,open,2636,0.00037936267071320183,False,False,False,[M+H]+,9
1544,fine_tuned,closed,13,0.07692307692307693,False,False,True,[M+H]+,1
1544,fine_tuned,open,35,0.02857142857142857,False,False,True,[M+H]+,1
1544,frozen,closed,81,0.012345679012345678,False,False,True,[M+H]+,1
1544,frozen,open,2427,0.00041203131437989287,False,False,True,[M+H]+,1
1545,fine_tuned,closed,7,0.14285714285714285,False,False,True,[M+H]+,3
1545,fine_tuned,open,8,0.125,False,False,True,[M+H]+,3
1545,frozen,closed,232,0.004310344827586207,False,False,True,[M+H]+,3
1545,frozen,open,3370,0.0002967359050445104,False,False,True,[M+H]+,3
1546,fine_tuned,closed,7,0.14285714285714285,False,False,True,[M+H]+,4
1546,fine_tuned,open,18,0.05555555555555555,False,False,True,[M+H]+,4
1546,frozen,closed,41,0.024390243902439025,False,False,True,[M+H]+,4
1546,frozen,open,1987,0.0005032712632108706,False,False,True,[M+H]+,4
1547,fine_tuned,closed,18,0.05555555555555555,False,False,True,[M+H]+,3
1547,fine_tuned,open,74,0.013513513513513514,False,False,True,[M+H]+,3
1547,frozen,closed,48,0.020833333333333332,False,False,True,[M+H]+,3
1547,frozen,open,1353,0.0007390983000739098,False,False,True,[M+H]+,3
1548,fine_tuned,closed,301,0.0033222591362126247,False,False,True,[M+NH4]+,3
1548,fine_tuned,open,2305,0.0004338394793926247,False,False,True,[M+NH4]+,3
1548,frozen,closed,541,0.0018484288354898336,False,False,True,[M+NH4]+,3
1548,frozen,open,4823,0.00020733982998133942,False,False,True,[M+NH4]+,3
1549,fine_tuned,closed,27,0.037037037037037035,False,False,True,[M+Na]+,1
1549,fine_tuned,open,170,0.0058823529411764705,False,False,True,[M+Na]+,1
1549,frozen,closed,330,0.0030303030303030303,False,False,True,[M+Na]+,1
1549,frozen,open,4295,0.00023282887077997672,False,False,True,[M+Na]+,1
1550,fine_tuned,closed,80,0.0125,False,False,True,[M+Na]+,2
1550,fine_tuned,open,1520,0.0006578947368421052,False,False,True,[M+Na]+,2
1550,frozen,closed,564,0.0017730496453900709,False,False,True,[M+Na]+,2
1550,frozen,open,5120,0.0001953125,False,False,True,[M+Na]+,2
1551,fine_tuned,closed,410,0.0024390243902439024,False,False,True,[M+Na]+,3
1551,fine_tuned,open,3685,0.000271370420624152,False,False,True,[M+Na]+,3
1551,frozen,closed,609,0.0016420361247947454,False,False,True,[M+Na]+,3
1551,frozen,open,6196,0.00016139444803098772,False,False,True,[M+Na]+,3
1552,fine_tuned,closed,11,0.09090909090909091,False,False,False,[M-H2O+H]+,1
1552,fine_tuned,open,1280,0.00078125,False,False,False,[M-H2O+H]+,1
1552,frozen,closed,382,0.002617801047120419,False,False,False,[M-H2O+H]+,1
1552,frozen,open,2552,0.00039184952978056425,False,False,False,[M-H2O+H]+,1
1553,fine_tuned,closed,53,0.018867924528301886,False,False,True,[M+Na]+,7
1553,fine_tuned,open,1649,0.0006064281382656155,False,False,True,[M+Na]+,7
1553,frozen,closed,158,0.006329113924050633,False,False,True,[M+Na]+,7
1553,frozen,open,2499,0.00040016006402561027,False,False,True,[M+Na]+,7
1554,fine_tuned,closed,342,0.0029239766081871343,False,False,True,[M-H2O+H]+,1
1554,fine_tuned,open,4030,0.00024813895781637717,False,False,True,[M-H2O+H]+,1
1554,frozen,closed,457,0.002188183807439825,False,False,True,[M-H2O+H]+,1
1554,frozen,open,5810,0.00017211703958691912,False,False,True,[M-H2O+H]+,1
1555,fine_tuned,closed,84,0.011904761904761904,False,False,True,[M-NH3+H]+,4
1555,fine_tuned,open,1408,0.0007102272727272727,False,False,True,[M-NH3+H]+,4
1555,frozen,closed,451,0.0022172949002217295,False,False,True,[M-NH3+H]+,4
1555,frozen,open,5030,0.00019880715705765408,False,False,True,[M-NH3+H]+,4
1556,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,5
1556,fine_tuned,open,1,1.0,True,True,True,[M+H]+,5
1556,frozen,closed,4,0.25,False,True,True,[M+H]+,5
1556,frozen,open,37,0.02702702702702703,False,False,True,[M+H]+,5
1557,fine_tuned,closed,556,0.0017985611510791368,False,False,True,[M-2H2O+H]+,3
1557,fine_tuned,open,5225,0.00019138755980861245,False,False,True,[M-2H2O+H]+,3
1557,frozen,closed,556,0.0017985611510791368,False,False,True,[M-2H2O+H]+,3
1557,frozen,open,5695,0.0001755926251097454,False,False,True,[M-2H2O+H]+,3
1558,fine_tuned,closed,3,0.3333333333333333,False,True,True,[M+H]+,1
1558,fine_tuned,open,3,0.3333333333333333,False,True,True,[M+H]+,1
1558,frozen,closed,235,0.00425531914893617,False,False,True,[M+H]+,1
1558,frozen,open,4197,0.0002382654276864427,False,False,True,[M+H]+,1
1559,fine_tuned,closed,223,0.004484304932735426,False,False,True,[M+NH4]+,2
1559,fine_tuned,open,1920,0.0005208333333333333,False,False,True,[M+NH4]+,2
1559,frozen,closed,528,0.001893939393939394,False,False,True,[M+NH4]+,2
1559,frozen,open,5839,0.00017126220243192326,False,False,True,[M+NH4]+,2
1561,fine_tuned,closed,2,0.5,False,True,True,[M+H]+,5
1561,fine_tuned,open,2,0.5,False,True,True,[M+H]+,5
1561,frozen,closed,63,0.015873015873015872,False,False,True,[M+H]+,5
1561,frozen,open,1009,0.0009910802775024777,False,False,True,[M+H]+,5
1562,fine_tuned,closed,2,0.5,False,True,True,[M+H]+,2
1562,fine_tuned,open,6,0.16666666666666666,False,False,True,[M+H]+,2
1562,frozen,closed,320,0.003125,False,False,True,[M+H]+,2
1562,frozen,open,5588,0.00017895490336435218,False,False,True,[M+H]+,2
1563,fine_tuned,closed,447,0.0022371364653243847,False,False,True,[M+NH4]+,1
1563,fine_tuned,open,3334,0.00029994001199760045,False,False,True,[M+NH4]+,1
1563,frozen,closed,288,0.003472222222222222,False,False,True,[M+NH4]+,1
1563,frozen,open,4843,0.00020648358455502787,False,False,True,[M+NH4]+,1
1564,fine_tuned,closed,37,0.02702702702702703,False,False,True,[M+H]+,8
1564,fine_tuned,open,849,0.001177856301531213,False,False,True,[M+H]+,8
1564,frozen,closed,76,0.013157894736842105,False,False,True,[M+H]+,8
1564,frozen,open,1095,0.0009132420091324201,False,False,True,[M+H]+,8
1565,fine_tuned,closed,243,0.00411522633744856,False,False,False,[M+H]+,7
1565,fine_tuned,open,771,0.0012970168612191958,False,False,False,[M+H]+,7
1565,frozen,closed,4,0.25,False,True,False,[M+H]+,7
1565,frozen,open,179,0.00558659217877095,False,False,False,[M+H]+,7
1566,fine_tuned,closed,3,0.3333333333333333,False,True,True,[M+H]+,4
1566,fine_tuned,open,3,0.3333333333333333,False,True,True,[M+H]+,4
1566,frozen,closed,23,0.043478260869565216,False,False,True,[M+H]+,4
1566,frozen,open,661,0.0015128593040847202,False,False,True,[M+H]+,4
1567,fine_tuned,closed,7,0.14285714285714285,False,False,True,[M+H]+,3
1567,fine_tuned,open,50,0.02,False,False,True,[M+H]+,3
1567,frozen,closed,142,0.007042253521126761,False,False,True,[M+H]+,3
1567,frozen,open,3485,0.00028694404591104734,False,False,True,[M+H]+,3
1568,fine_tuned,closed,5,0.2,False,True,True,[M+H]+,2
1568,fine_tuned,open,28,0.03571428571428571,False,False,True,[M+H]+,2
1568,frozen,closed,285,0.0035087719298245615,False,False,True,[M+H]+,2
1568,frozen,open,4599,0.00021743857360295715,False,False,True,[M+H]+,2
1569,fine_tuned,closed,26,0.038461538461538464,False,False,False,[M+H]+,4
1569,fine_tuned,open,342,0.0029239766081871343,False,False,False,[M+H]+,4
1569,frozen,closed,453,0.002207505518763797,False,False,False,[M+H]+,4
1569,frozen,open,3792,0.00026371308016877635,False,False,False,[M+H]+,4
1570,fine_tuned,closed,390,0.002564102564102564,False,False,True,[M+NH4]+,4
1570,fine_tuned,open,3939,0.0002538715410002539,False,False,True,[M+NH4]+,4
1570,frozen,closed,49,0.02040816326530612,False,False,True,[M+NH4]+,4
1570,frozen,open,1307,0.0007651109410864575,False,False,True,[M+NH4]+,4
1571,fine_tuned,closed,2,0.5,False,True,True,[M+H]+,6
1571,fine_tuned,open,2,0.5,False,True,True,[M+H]+,6
1571,frozen,closed,2,0.5,False,True,True,[M+H]+,6
1571,frozen,open,193,0.0051813471502590676,False,False,True,[M+H]+,6
1572,fine_tuned,closed,38,0.02631578947368421,False,False,False,[M+H]+,7
